LatitudeOrigine,LongitudeOrigine,LatitudeModel,LongitudeModel,DistanceModel,LatitudeRandom,LongitudeRandom,DistanceRandom,PaysOrigine,PaysModel,RegionOrigine,RegionModel,RegionClassifier
25.2147415,84.4931915,22.381308,80.336586,527.1126711555735,-28.842557920023744,-26.156394855484308,13234.38231400932,India,India,India,India,India
25.2694779,82.4800864,26.622656,80.11478,280.3539451997481,-50.678851826234215,-11.960239360201683,12442.089202345413,India,India,India,India,India
25.2812032,86.5742216,23.687084,77.68216,918.2990914715464,-9.122409537595049,-165.0914553886003,12283.589243544087,India,India,India,India,India
25.3138727,84.355365,25.470848,79.296165,509.3590312338416,36.25951776560788,-150.7753802966229,11076.020785056668,India,India,India,India,India
25.3169384,77.2683693,24.395977,79.633644,259.90245076162984,56.23002154413609,-45.23173630082212,9480.269703053154,India,India,India,India,India
25.4075145,-102.004324,55.19113,41.45199,10422.863716575252,46.54690911988752,-166.58445766152954,6089.981342731897,Mexico,Russia,North America,Europe East,Europe East
25.4204391,86.8306431,22.739862,79.49437,802.745221865867,14.638018671310816,-13.629081033937156,10341.725359823597,India,India,India,India,India
25.6015242,77.8809083,20.897398,78.0641,521.3091942581794,-82.31988590814149,172.20955764362634,12872.139127852335,India,India,India,India,India
25.6662473,-100.3061306,42.980858,10.321348,9624.449147819236,-33.88119612193507,57.005880748507394,17656.43519629687,Mexico,Italy,North America,Europe West,Europe West
25.6782223,85.7434957,25.975405,80.81009,495.70795024303686,-62.72801589622275,-7.504975022739671,12673.156296469524,India,India,India,India,India
25.6782793,-100.4485688,43.559017,14.451773,9876.021564942335,60.56915790277594,-143.80938903566175,5076.01247809553,Mexico,Ocean,North America,Ocean,Europe West
25.6789857,76.1883547,24.059788,74.153336,272.8688469996624,59.02991318586229,-65.09583326390383,9965.196492452787,India,India,India,India,India
25.6853264,-100.4853666,37.64341,-106.88486,1457.2178175857646,-33.978354101525674,20.39659063594468,14316.652295941296,Mexico,United States,North America,North America,North America
25.6887119,85.9991896,28.826693,83.23048,442.7656512932213,54.63577488628371,136.79148864919176,5220.913188250722,India,Nepal,India,Ocean,India
25.7125031,91.9896195,49.35024,13.591716,7065.997438660709,29.85138122411803,30.37943126755056,6017.645776937194,India,Czechia,India,Ocean,Europe West
25.7565573,-111.2966269,35.771534,-109.659256,1121.2817487747925,-11.73917494833637,62.75287118187632,18335.07888684385,Mexico,United States,North America,North America,North America
25.7761361,-103.2626466,29.098295,-114.54388,1173.9033497533342,-7.277210416614722,-5.1792430783607415,11171.61883491014,Mexico,Mexico,North America,North America,North America
25.801116,73.2353516,36.286587,-108.018005,13130.537470273031,9.429123788103254,130.01674836195468,6242.896404997132,India,United States,India,North America,North America
25.8638866,73.7225532,25.724108,75.04888,133.9174139979204,-75.2782927451278,-121.30238598663784,14442.24303169585,India,India,India,India,India
25.9209386,75.9810805,28.105713,83.348976,770.0707931237747,-50.8165628517815,-72.94359924634132,16191.622380376952,India,Nepal,India,Ocean,India
26.04713,-81.263985,38.533142,-88.367836,1536.5083847771025,44.97711145779425,96.09411479886604,12134.923472947436,United States,United States,North America,North America,North America
26.1493159,86.761651,25.417553,82.91563,394.1669838404246,-39.43868774343276,-171.1194134708636,12801.882550990393,India,India,India,India,India
26.1673885,79.9747717,26.852373,79.61854,83.78989807874865,71.93113391039495,157.37990825316984,6826.9230443101305,India,India,India,India,India
26.1740758,90.625231,-21.980463,-54.27648,16442.511028896693,-78.12449037883397,-102.2758632548449,14186.584413493769,India,Brazil,India,South America,South America
26.1899747,127.8139977,36.076565,-86.642555,12226.025185050596,24.58068424757288,78.17440062632977,4967.767893501756,Japan,United States,Japan,North America,North America
26.205872,-80.2292375,33.304256,-82.12052,807.7804743967523,53.89143401521619,50.21827248005428,9939.651201693345,United States,United States,North America,North America,North America
26.2524204,78.6251704,22.957623,74.824684,530.3272290281337,-69.51216745534093,87.81043018207959,10645.29982123034,India,India,India,India,India
26.2615376,78.8482639,23.848223,74.58617,506.3242429503802,-83.72459480528802,-24.96099132086249,13056.940189333633,India,India,India,India,India
26.3670682,78.0875504,21.18602,74.11618,702.1019884062134,-79.73370230718768,-12.364188256378185,12878.43834812986,India,India,India,India,India
26.3733429,-98.0228591,35.85134,-89.11454,1350.0281866974562,-75.39489317319999,-154.70583225004012,11964.203414441574,United States,United States,North America,North America,North America
26.3957238,75.878885,22.886787,76.37078,391.8529461865159,29.399877896668897,-50.72009396355787,11617.55380708811,India,India,India,India,India
26.3979711,82.8223014,23.915176,77.925545,565.0593908015271,-19.26180369373085,-52.721258432861816,15421.901999169642,India,India,India,India,India
26.4049423,83.2283003,24.991306,73.62647,976.1472033666874,-86.39003935271626,36.43630115911833,12644.46806636311,India,India,India,India,India
26.4735624,86.1026498,26.29356,78.36555,772.2292190050715,20.92069948960048,-9.898731890134002,9565.260056276957,India,India,India,India,India
26.4799652,74.3791022,23.451197,72.266235,397.57327505815977,-88.37146691520226,118.68241529860262,12801.196503453712,India,India,India,India,India
26.565414,76.3587545,23.198996,73.790985,454.2507152970502,-67.82956319649182,-17.190232218362524,12857.836393221807,India,India,India,India,India
26.5697909,73.4674061,25.917625,77.64563,423.6326530501833,61.30463670563387,143.73279263008652,6402.165998966004,India,India,India,India,India
26.6263536,-111.8138995,44.52321,-111.96988,1985.779163306889,-71.27969015006407,75.08012893247758,15019.605512305412,Mexico,United States,North America,North America,North America
26.6333359,77.6739103,-28.036777,-61.850784,16039.703228764678,-22.74811221875325,-100.97285454684918,19554.60907117553,India,Argentina,India,South America,South America
26.6699217,-104.2523736,-29.076958,23.774626,14945.31349553346,42.307946987450606,-163.61597847462966,5601.842203348188,Mexico,South Africa,North America,South Africa,South Africa
26.713862,75.0643057,22.208447,75.649666,502.5572587149708,-19.5181118790966,21.314086282276776,7733.993993767782,India,India,India,India,India
26.7198028,-81.8616714,36.128456,-92.46121,1448.5512987777704,31.01801428667024,-34.94649218880616,4568.578463355038,United States,United States,North America,North America,North America
26.7295084,75.1952362,22.17596,75.8457,508.6646881906568,25.55233922709569,66.7364838053474,855.6803065063224,India,India,India,India,India
26.7434245,-99.4051553,34.26145,-102.03158,870.6533376105533,40.58897783562182,36.67894017748279,11283.931461234635,Mexico,United States,North America,North America,North America
26.7626655,94.213594,47.452213,10.461997,7417.486757344764,-88.60486278132574,51.512172971317,12848.356115995928,India,Germany,India,Europe West,Europe West
26.7773249,-81.3540483,32.310856,-102.59004,2143.445515872124,-9.417981862322804,-56.997773552223336,4791.727043970579,United States,United States,North America,North America,North America
26.8048465,-80.0616668,30.144073,-92.06973,1232.0140432971032,64.4809850059361,94.65665445890198,9874.019829802692,United States,United States,North America,North America,North America
26.8198478,76.2590486,23.523588,73.909065,435.2306052164696,-40.29423909219855,-111.72537511214854,18341.8569988154,India,India,India,India,India
26.8400493,75.2835345,25.11277,75.88558,200.63214292049955,-1.0158638531877386,-45.79364941588472,13126.14987909129,India,India,India,India,India
26.8746012,88.6109396,47.76835,7.7480044,7189.779026229761,-68.7778540582677,-0.7978367738983252,12737.064120730123,India,Germany,India,Europe West,Europe West
26.8985809,84.1431455,23.977585,81.17813,440.027912854546,-21.433514388526177,9.355993277112816,9666.762644042245,India,India,India,India,India
26.9049089,83.7261573,24.547604,76.64741,756.6671028959224,7.295217831706523,55.21132787173826,3713.185287208343,India,India,India,India,India
26.9050555,83.9816397,23.069818,78.306984,713.0716923324927,84.28842953289598,81.76411197166368,6387.43395837467,India,India,India,India,India
26.936102,81.1753502,24.273802,79.44946,342.10071364448817,15.68043950263987,54.8029819001965,2997.902577158214,India,India,India,India,India
27.0499242,-82.1998975,35.458374,-92.52189,1353.2977360825073,1.5595944828651511,-20.55399836235506,7141.789642106362,United States,United States,North America,North America,North America
27.1305501,-104.90532,49.14972,39.705215,10857.310450884916,-30.01642322055438,9.224485324723474,13666.285416618275,Mexico,Ukraine,North America,Ocean,Europe East
27.275251,-82.560964,31.248613,-87.42482,645.9308513295992,-55.84331358775629,167.16657411418504,13723.489063722012,United States,United States,North America,North America,North America
27.3189602,-80.6550854,31.917084,-85.63283,701.3771628929651,-54.922589166020224,147.4109473437835,15092.870967940948,United States,United States,North America,North America,North America
27.4014253,-113.2259332,-27.950712,24.467962,15876.714297975615,18.62048367030769,-1.1642894357578657,11106.560136813592,Mexico,South Africa,North America,South Africa,South Africa
27.4105083,-112.5905862,26.10301,-104.132355,853.5168507386777,15.386170865631044,130.26523478029196,11754.826105926517,Mexico,Mexico,North America,North America,North America
27.466941,75.5940887,26.642874,79.520004,400.0160849597109,-43.9245725107971,123.12259330028012,9270.61744042607,India,India,India,India,India
27.5145992,88.5827807,38.389236,-106.186424,12549.234090764188,-75.45955480418064,3.0609975445138105,12817.90000016984,India,United States,India,North America,North America
27.518561,74.5064921,21.06247,76.75203,750.497021719472,70.80104261262676,-43.64777731961655,8089.559371874558,India,India,India,India,India
27.6188051,78.0545875,21.475168,76.63801,695.4586773408676,55.73350982983365,-82.62697206075562,10588.634066869206,India,India,India,India,India
27.6204762,80.1196078,23.615667,74.60033,709.8501759178199,-42.16662698490779,-21.60217475708012,12935.457806231594,India,India,India,India,India
27.6290519,-110.2638263,26.93508,-103.10305,713.0140595466838,-11.553294076493245,-162.72258515761484,7125.526949671173,Mexico,Mexico,North America,North America,North America
27.7009259,78.3409061,21.611946,79.83728,691.241991085323,-78.7121837472618,-165.96726756431806,13556.27122859976,India,India,India,India,India
27.7629095,-98.0443078,35.507538,-88.30036,1260.363321153029,59.16516556302739,105.98051136636155,10119.68257890583,United States,United States,North America,North America,North America
27.8008159,80.1018998,25.018724,77.49434,403.3174883753953,-6.575477223522213,-27.3332407283645,12068.596556447965,India,India,India,India,India
27.9248973,-97.8328236,31.17933,-99.325714,388.657345740805,-30.9457070164134,-112.08028361098378,6688.442601867485,United States,United States,North America,North America,North America
27.9319889,-97.8302988,36.06634,-103.91651,1069.139323463073,-31.6008050760637,109.6840215242634,17343.691970665146,United States,United States,North America,North America,North America
28.018102,-82.2355844,33.39629,-103.86195,2151.1663028835,54.639500097296605,30.47254539783484,8834.56114445935,United States,United States,North America,North America,North America
28.0587049,75.1529217,25.619633,79.01905,469.7379575482215,85.98451020639013,-101.95563767122576,7344.96576260527,India,India,India,India,India
28.103969,78.0681271,20.332869,77.53215,862.4626001050209,9.680321475469128,-27.876677204574666,11042.674954750886,India,India,India,India,India
28.10721,-81.926621,31.77579,-78.543106,521.537460532289,28.41104576277769,10.881477492876511,8830.820379696166,United States,Ocean,North America,Ocean,North America
28.110183,-82.064061,-23.791307,-54.746716,6447.659606132267,83.41249295988828,165.06836224143717,7195.546364204494,United States,Brazil,North America,South America,South America
28.1219021,-80.6722586,35.996677,137.33675,11871.500138523932,45.75849744327149,-49.63298968984873,3353.146901135827,United States,Japan,North America,Japan,Japan
28.1622558,-80.6722903,38.96499,-96.715065,1906.553775591088,79.2207057219519,-28.802035830502803,6185.446792208247,United States,United States,North America,North America,North America
28.3208658,-82.6728847,39.143738,-90.66429,1409.0723044605506,4.615076030237589,68.08722695851691,15210.475308748832,United States,United States,North America,North America,North America
28.3801448,-80.9171408,32.312637,-90.02197,977.444415581691,87.60006379355409,-69.58478368762582,6598.688304576161,United States,United States,North America,North America,North America
28.3940702,-108.7450536,27.040993,-103.95807,495.2714683236267,8.978484997499308,-166.0010226224036,6346.456891887752,Mexico,Mexico,North America,North America,North America
28.4211306,77.2980599,14.518988,81.99437,1613.930687597844,0.4218980827447893,-106.94146557868883,16780.88671531923,India,Ocean,India,Ocean,India
28.4399859,76.9205755,25.6116,77.270195,315.31032192594085,55.93396355189509,-174.11886612663983,8517.173937965557,India,India,India,India,India
28.4420214,76.6499593,22.217503,76.90832,690.0326011040854,52.84040441115636,-110.13352954905773,10975.652539148876,India,India,India,India,India
28.4471491,74.494571,23.777615,78.61292,661.1708068576995,-8.639248317533259,177.21516956982953,11708.933124938729,India,India,India,India,India
